订单号,订单类型,币种,法币,总价,价格,数量,汇率,交易方,状态,创建时间
20458594525324935168,出售,USDT,CNY,2118.3400000000000000,6.8400000000000000,309.7000000000000000,"",小力水手,已完成,2023-02-13 23:37:39
