订单号,订单类型,币种,法币,总价,价格,数量,汇率,交易方,状态,创建时间
20415882826619805696,购买,USDT,CNY,3989.0000000000000000,7.1600000000000000,557.1200000000000000,"",太阳系资本,已取消,2022-10-19 02:56:36
20416246595815849984,购买,USDT,CNY,3989.0000000000000000,7.1800000000000000,555.5700000000000000,"",太阳系资本,已完成,2022-10-20 03:02:06
20439066095220772864,购买,USDT,CNY,2842.0000000000000000,6.9800000000000000,407.1600000000000000,"",旺旺商行,已完成,2022-12-22 02:18:38
