订单号,订单类型,币种,法币,总价,价格,数量,汇率,交易方,状态,创建时间
2067580739075440640,出售,USDT,CNY,46909.7200000000000000,7.1400000000000000,6569.9900000000000000,"",涨涨涨,已完成,2020-03-01 23:48:27
2067663438410678272,购买,USDT,CNY,46909.7200000000000000,7.1400000000000000,6569.9800000000000000,"",哔哩哔哩,已完成,2020-03-02 05:17:04
